node_context_switches_total_10.251.0.114:9100,node_cpu_seconds_total_10.251.0.114:9100,node_disk_io_time_seconds_total_10.251.0.114:9100,node_disk_io_time_weighted_seconds_total_10.251.0.114:9100,node_disk_read_bytes_total_10.251.0.114:9100,node_disk_read_time_seconds_total_10.251.0.114:9100,node_disk_reads_completed_total_10.251.0.114:9100,node_disk_reads_merged_total_10.251.0.114:9100,node_disk_write_time_seconds_total_10.251.0.114:9100,node_disk_writes_completed_total_10.251.0.114:9100,node_disk_writes_merged_total_10.251.0.114:9100,node_disk_written_bytes_total_10.251.0.114:9100,node_entropy_available_bits_10.251.0.114:9100,node_filefd_allocated_10.251.0.114:9100,node_forks_total_10.251.0.114:9100,node_intr_total_10.251.0.114:9100,node_load1_10.251.0.114:9100,node_load15_10.251.0.114:9100,node_load5_10.251.0.114:9100,node_memory_Active_anon_bytes_10.251.0.114:9100,node_memory_Active_bytes_10.251.0.114:9100,node_memory_Active_file_bytes_10.251.0.114:9100,node_memory_AnonHugePages_bytes_10.251.0.114:9100,node_memory_AnonPages_bytes_10.251.0.114:9100,node_memory_Buffers_bytes_10.251.0.114:9100,node_memory_Cached_bytes_10.251.0.114:9100,node_memory_Committed_AS_bytes_10.251.0.114:9100,node_memory_DirectMap2M_bytes_10.251.0.114:9100,node_memory_DirectMap4k_bytes_10.251.0.114:9100,node_memory_Dirty_bytes_10.251.0.114:9100,node_memory_Inactive_anon_bytes_10.251.0.114:9100,node_memory_Inactive_bytes_10.251.0.114:9100,node_memory_Inactive_file_bytes_10.251.0.114:9100,node_memory_KernelStack_bytes_10.251.0.114:9100,node_memory_Mapped_bytes_10.251.0.114:9100,node_memory_MemAvailable_bytes_10.251.0.114:9100,node_memory_MemFree_bytes_10.251.0.114:9100,node_memory_PageTables_bytes_10.251.0.114:9100,node_memory_SReclaimable_bytes_10.251.0.114:9100,node_memory_SUnreclaim_bytes_10.251.0.114:9100,node_memory_Shmem_bytes_10.251.0.114:9100,node_memory_Slab_bytes_10.251.0.114:9100,node_memory_Writeback_bytes_10.251.0.114:9100,node_netstat_Icmp6_OutMsgs_10.251.0.114:9100,node_netstat_Icmp_InMsgs_10.251.0.114:9100,node_netstat_Icmp_OutMsgs_10.251.0.114:9100,node_netstat_Ip6_InOctets_10.251.0.114:9100,node_netstat_Ip6_OutOctets_10.251.0.114:9100,node_netstat_IpExt_InOctets_10.251.0.114:9100,node_netstat_IpExt_OutOctets_10.251.0.114:9100,node_netstat_TcpExt_ListenDrops_10.251.0.114:9100,node_netstat_TcpExt_ListenOverflows_10.251.0.114:9100,node_netstat_TcpExt_SyncookiesRecv_10.251.0.114:9100,node_netstat_TcpExt_SyncookiesSent_10.251.0.114:9100,node_netstat_TcpExt_TCPSynRetrans_10.251.0.114:9100,node_netstat_Tcp_ActiveOpens_10.251.0.114:9100,node_netstat_Tcp_CurrEstab_10.251.0.114:9100,node_netstat_Tcp_InSegs_10.251.0.114:9100,node_netstat_Tcp_OutSegs_10.251.0.114:9100,node_netstat_Tcp_PassiveOpens_10.251.0.114:9100,node_netstat_Tcp_RetransSegs_10.251.0.114:9100,node_netstat_Udp_InDatagrams_10.251.0.114:9100,node_netstat_Udp_OutDatagrams_10.251.0.114:9100,node_network_receive_bytes_total_10.251.0.114:9100,node_network_receive_packets_total_10.251.0.114:9100,node_network_transmit_bytes_total_10.251.0.114:9100,node_network_transmit_packets_total_10.251.0.114:9100,node_procs_blocked_10.251.0.114:9100,node_procs_running_10.251.0.114:9100,node_scrape_collector_duration_seconds_10.251.0.114:9100,node_sockstat_TCP_alloc_10.251.0.114:9100,node_sockstat_TCP_inuse_10.251.0.114:9100,node_sockstat_TCP_mem_10.251.0.114:9100,node_sockstat_TCP_mem_bytes_10.251.0.114:9100,node_sockstat_TCP_orphan_10.251.0.114:9100,node_sockstat_TCP_tw_10.251.0.114:9100,node_sockstat_UDP_inuse_10.251.0.114:9100,node_sockstat_UDP_mem_10.251.0.114:9100,node_sockstat_UDP_mem_bytes_10.251.0.114:9100,node_sockstat_sockets_used_10.251.0.114:9100,node_time_seconds_10.251.0.114:9100,node_timex_frequency_adjustment_ratio_10.251.0.114:9100,node_timex_maxerror_seconds_10.251.0.114:9100,node_timex_offset_seconds_10.251.0.114:9100,node_timex_status_10.251.0.114:9100,node_vmstat_pgfault_10.251.0.114:9100,node_vmstat_pgmajfault_10.251.0.114:9100,node_vmstat_pgpgin_10.251.0.114:9100,node_vmstat_pgpgout_10.251.0.114:9100,time,target
3135245670,62879.65,27149.964,184306.548,37908876288,1186.776,448800,34,249852.448,107273242,16580167,624000000000.0,621,2176,671785,2028028697,0.19,0.21,0.26,1039339520,1550430208,511090688,0,1043968000,174673920,484474880,1794256896,8405385216,184401920,1163264,303104,152678400,152375296,4145152,94068736,6913761280,6407266304,8155136,139001856,65781760,802816,204783616,0,1556,139741,138934,86728,87328,12314791701,54684526445,61,42,615,626,32152,842,15,45603941,51096053,242543,99183,8319,8490,568979343,1489405,568979343,1489405,0,6,0.000353068,26,11,6,24576,0,0,2,5,20480,193,1626347900,1.000000067,0.4515,2.19e-05,8193,609390370,7789,37020396,609672639,1626347901,0
3135246303,62879.65,27149.964,184306.548,37908876288,1186.776,448800,34,249852.448,107273242,16580167,624000000000.0,621,2176,671785,2028029064,0.19,0.21,0.26,1039339520,1550430208,511090688,0,1043968000,174673920,484474880,1794256896,8405385216,184401920,1163264,303104,152678400,152375296,4145152,94068736,6913794048,6407299072,8155136,139001856,65781760,802816,204783616,0,1556,139741,138934,86728,87328,12314792950,54684536548,61,42,615,626,32152,842,15,45603950,51096063,242543,99183,8319,8490,568979343,1489405,568979343,1489405,0,5,0.000705944,26,11,6,24576,0,0,2,5,20480,193,1626347901,1.000000067,0.452,2.19e-05,8193,609390370,7789,37020396,609672639,1626347902,0
3135247006,62879.66,27149.964,184306.548,37908876288,1186.776,448800,34,249852.448,107273242,16580167,624000000000.0,622,2176,671785,2028029459,0.18,0.21,0.25,1039339520,1550430208,511090688,0,1043968000,174673920,484474880,1794256896,8405385216,184401920,1163264,303104,152678400,152375296,4145152,94068736,6913794048,6407299072,8155136,139001856,65781760,802816,204783616,0,1556,139741,138934,86728,87328,12314794303,54684546708,61,42,615,626,32152,842,15,45603961,51096074,242543,99183,8319,8490,568979343,1489405,568979343,1489405,0,7,0.000346251,26,11,6,24576,0,0,2,5,20480,193,1626347902,1.000000067,0.4525,2.19e-05,8193,609390370,7789,37020396,609672639,1626347903,0
3135247493,62879.67,27149.964,184306.548,37908876288,1186.776,448800,34,249852.448,107273244,16580172,624000000000.0,623,2176,671785,2028029743,0.18,0.21,0.25,1039339520,1550430208,511090688,0,1043968000,174673920,484474880,1794256896,8405385216,184401920,1163264,303104,152678400,152375296,4145152,94068736,6913794048,6407299072,8155136,139001856,65781760,802816,204783616,0,1556,139741,138934,86728,87328,12314795580,54684556850,61,42,615,626,32152,842,15,45603971,51096085,242543,99183,8319,8490,568979343,1489405,568979343,1489405,0,5,0.000460822,26,11,6,24576,0,0,2,5,20480,193,1626347903,1.000000067,0.453,2.18e-05,8193,609390370,7789,37020396,609672667,1626347904,0
3135248019,62879.7,27149.964,184306.548,37908876288,1186.776,448800,34,249852.448,107273244,16580172,624000000000.0,624,2176,671787,2028030080,0.18,0.21,0.25,1040138240,1551228928,511090688,0,1044783104,174673920,484474880,1794256896,8405385216,184401920,1191936,303104,152686592,152383488,4177920,94232576,6913183744,6406680576,8462336,139001856,65810432,802816,204812288,0,1556,139741,138934,86728,87328,12314797997,54684568647,61,42,615,626,32152,842,16,45603986,51096101,242544,99183,8319,8490,568979343,1489405,568979343,1489405,0,4,0.000772723,27,12,7,28672,0,0,2,5,20480,196,1626347904,1.000000067,0.4535,2.18e-05,8193,609390837,7789,37020396,609672667,1626347905,0
3135248824,62879.71,27150.024,184306.884,37908876288,1186.776,448800,34,249852.852,107273492,16580189,624000000000.0,626,2144,671787,2028030641,0.18,0.21,0.25,1039282176,1550372864,511090688,0,1043890176,174673920,484474880,1794256896,8405385216,184401920,0,303104,152686592,152383488,4145152,94068736,6914027520,6407524352,8146944,139001856,65822720,802816,204824576,0,1556,139741,138934,86728,87328,12314799434,54684578878,61,42,615,626,32152,842,15,45603998,51096113,242544,99183,8319,8490,568979343,1489405,568979343,1489405,0,6,0.000568798,26,11,6,24576,0,0,2,5,20480,193,1626347905,1.000000067,0.454,2.17e-05,8193,609391005,7789,37020396,609673831,1626347906,0
3135249582,62879.72,27150.024,184306.884,37908876288,1186.776,448800,34,249852.852,107273492,16580189,624000000000.0,627,2144,671787,2028031214,0.18,0.21,0.25,1039339520,1550430208,511090688,0,1043968000,174673920,484474880,1794256896,8405385216,184401920,1982464,303104,152686592,152383488,4145152,94068736,6913994752,6407491584,8155136,139001856,65822720,802816,204824576,0,1556,139741,138934,86728,87328,12314803343,54684590488,61,42,615,626,32152,842,15,45604013,51096129,242544,99183,8319,8490,568980733,1489409,568980733,1489409,0,6,0.000313729,26,11,6,24576,0,0,2,5,20480,193,1626347906,1.000000067,0.4545,2.17e-05,8193,609391627,7789,37020396,609673831,1626347907,0
3135250107,62879.72,27150.024,184306.884,37908876288,1186.776,448800,34,249852.852,107273492,16580189,624000000000.0,627,2144,671787,2028031554,0.24,0.21,0.26,1039339520,1550430208,511090688,0,1043968000,174673920,484474880,1794256896,8405385216,184401920,1982464,303104,152686592,152383488,4145152,94068736,6913994752,6407491584,8155136,139001856,65822720,802816,204824576,0,1556,139741,138934,86728,87328,12314807112,54684600755,61,42,615,626,32152,842,15,45604025,51096142,242544,99183,8319,8490,568980733,1489409,568980733,1489409,0,6,0.000643863,26,11,6,24576,0,0,2,5,20480,193,1626347907,1.000000067,0.455,2.17e-05,8193,609391627,7789,37020396,609673831,1626347908,0
3135250569,62879.72,27150.024,184306.884,37908876288,1186.776,448800,34,249852.852,107273492,16580189,624000000000.0,628,2144,671787,2028031848,0.24,0.21,0.26,1039339520,1550430208,511090688,0,1043968000,174673920,484474880,1794256896,8405385216,184401920,2080768,303104,152686592,152383488,4145152,94068736,6914027520,6407524352,8155136,139001856,65830912,802816,204832768,0,1556,139741,138934,86728,87328,12314808349,54684610812,61,42,615,626,32152,842,15,45604034,51096151,242544,99183,8319,8490,568980733,1489409,568980733,1489409,0,6,0.00034176,26,11,6,24576,0,0,2,5,20480,193,1626347908,1.000000067,0.4555,2.16e-05,8193,609391627,7789,37020396,609673831,1626347909,0
3135251113,62879.73,27150.024,184306.884,37908876288,1186.776,448800,34,249852.856,107273494,16580210,624000000000.0,629,2144,671787,2028032175,0.24,0.21,0.26,1039339520,1550430208,511090688,0,1043968000,174678016,484470784,1794256896,8405385216,184401920,2080768,303104,152686592,152383488,4145152,94068736,6914027520,6407524352,8155136,139001856,65830912,802816,204832768,0,1556,139741,138934,86728,87328,12314809754,54684621012,61,42,615,626,32152,842,15,45604046,51096163,242544,99183,8319,8490,568980733,1489409,568980733,1489409,0,5,0.000358944,26,11,6,24576,0,0,2,5,20480,193,1626347909,1.000000067,0.456,2.16e-05,8193,609391627,7789,37020396,609673923,1626347910,0
3135251616,62879.74,27150.024,184306.884,37908876288,1186.776,448800,34,249852.856,107273494,16580210,624000000000.0,630,2144,671787,2028032486,0.24,0.21,0.26,1039339520,1550430208,511090688,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,2146304,303104,152686592,152383488,4145152,94068736,6914060288,6407557120,8155136,139001856,65830912,802816,204832768,0,1556,139741,138934,86728,87328,12314810951,54684631092,61,42,615,626,32152,842,15,45604054,51096172,242544,99183,8319,8490,568980733,1489409,568980733,1489409,0,4,0.000400818,26,11,6,24576,0,0,2,5,20480,193,1626347910,1.000000067,0.4565,2.15e-05,8193,609391627,7789,37020396,609673923,1626347911,0
3135252401,62879.74,27150.024,184306.884,37908876288,1186.776,448800,34,249852.856,107273494,16580210,624000000000.0,631,2144,671787,2028032906,0.24,0.21,0.26,1039339520,1550430208,511090688,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,2146304,303104,152686592,152383488,4145152,94068736,6914060288,6407557120,8155136,139001856,65830912,802816,204832768,0,1556,139741,138934,86728,87328,12314812304,54684641280,61,42,615,626,32152,842,15,45604065,51096183,242544,99183,8319,8490,568980733,1489409,568980733,1489409,0,4,0.000330835,26,11,6,24576,0,0,2,5,20480,193,1626347911,1.000000067,0.457,2.15e-05,8193,609391627,7789,37020396,609673923,1626347912,0
3135253039,62879.75,27150.024,184306.884,37908876288,1186.776,448800,34,249852.856,107273494,16580210,624000000000.0,631,2144,671787,2028033234,0.22,0.21,0.26,1039339520,1550430208,511090688,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,2146304,303104,152686592,152383488,4145152,94068736,6913896448,6407393280,8155136,139001856,65830912,802816,204832768,0,1556,139741,138934,86728,87328,12314813545,54684651441,61,42,615,626,32154,842,15,45604074,51096194,242544,99185,8319,8490,568980733,1489409,568980733,1489409,0,4,0.000835869,26,11,6,24576,0,0,2,5,20480,193,1626347912,1.000000067,0.4575,2.14e-05,8193,609391627,7789,37020396,609673923,1626347913,0
3135253813,62879.76,27150.024,184306.884,37908876288,1186.776,448800,34,249852.856,107273494,16580210,624000000000.0,631,2144,671787,2028033669,0.22,0.21,0.26,1039339520,1550430208,511090688,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,2146304,303104,152686592,152383488,4145152,94068736,6913929216,6407426048,8155136,139001856,65830912,802816,204832768,0,1556,139741,138934,86728,87328,12314814690,54684661465,61,42,615,626,32154,842,15,45604081,51096202,242544,99185,8319,8490,568980733,1489409,568980733,1489409,0,8,0.00038079,26,11,6,24576,0,0,2,5,20480,193,1626347913,1.000000067,0.458,2.14e-05,8193,609391627,7789,37020396,609673923,1626347914,0
3135254398,62879.76,27150.024,184306.884,37908876288,1186.776,448800,34,249852.856,107273494,16580210,624000000000.0,632,2144,671787,2028034007,0.22,0.21,0.26,1039339520,1550430208,511090688,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,2146304,303104,152686592,152383488,4145152,94068736,6913929216,6407426048,8155136,139001856,65830912,802816,204832768,0,1556,139741,138934,86728,87328,12314815979,54684671677,61,42,615,626,32155,842,15,45604091,51096214,242544,99186,8319,8490,568980733,1489409,568980733,1489409,0,5,0.000644624,26,11,6,24576,0,0,2,5,20480,193,1626347914,1.000000067,0.4585,2.14e-05,8193,609391627,7789,37020396,609673923,1626347915,0
3135255071,62879.76,27150.024,184306.884,37908876288,1186.776,448800,34,249852.856,107273494,16580210,624000000000.0,633,2144,671787,2028034406,0.22,0.21,0.26,1039339520,1550430208,511090688,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,2146304,303104,152686592,152383488,4145152,94068736,6913929216,6407426048,8155136,139001856,65830912,802816,204832768,0,1556,139741,138934,86728,87328,12314817176,54684681741,61,42,615,626,32155,842,15,45604099,51096223,242544,99186,8319,8490,568980733,1489409,568980733,1489409,0,3,0.000343941,26,11,6,24576,0,0,2,5,20480,193,1626347915,1.000000067,0.459,2.13e-05,8193,609391627,7789,37020396,609673923,1626347916,0
3135255942,62879.76,27150.024,184306.884,37908876288,1186.776,448800,34,249852.856,107273494,16580210,624000000000.0,634,2144,671787,2028035073,0.22,0.21,0.26,1039339520,1550430208,511090688,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,2146304,303104,152686592,152383488,4145152,94068736,6913961984,6407458816,8155136,139001856,65830912,802816,204832768,0,1556,139741,138934,86728,87328,12314818373,54684691819,61,42,615,626,32155,842,15,45604107,51096232,242544,99186,8319,8490,568980733,1489409,568980733,1489409,0,5,0.000349166,26,11,6,24576,0,0,2,5,20480,193,1626347916,1.000000067,0.4595,2.13e-05,8193,609392248,7789,37020396,609673923,1626347917,0
3135256514,62879.77,27150.024,184306.884,37908876288,1186.776,448800,34,249852.856,107273494,16580210,624000000000.0,634,2144,671787,2028035425,0.21,0.21,0.26,1039339520,1550430208,511090688,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,2146304,303104,152686592,152383488,4145152,94068736,6913994752,6407491584,8155136,139001856,65830912,802816,204832768,0,1556,139741,138934,86728,87328,12314819726,54684701977,61,42,615,626,32155,842,15,45604118,51096243,242544,99186,8319,8490,568980733,1489409,568980733,1489409,0,4,0.000372439,26,11,6,24576,0,0,2,5,20480,193,1626347917,1.000000067,0.46,2.12e-05,8193,609392248,7789,37020396,609673923,1626347918,0
3135257189,62879.77,27150.024,184306.884,37908876288,1186.776,448800,34,249852.856,107273494,16580210,624000000000.0,635,2144,671787,2028035838,0.21,0.21,0.26,1039339520,1550430208,511090688,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,2146304,303104,152686592,152383488,4145152,94068736,6913994752,6407491584,8155136,139001856,65822720,802816,204824576,0,1556,139741,138934,86728,87328,12314820923,54684712089,61,42,615,626,32156,842,15,45604126,51096253,242544,99187,8319,8490,568980733,1489409,568980733,1489409,0,4,0.000964022,26,11,6,24576,0,0,2,5,20480,193,1626347918,1.000000067,0.4605,2.12e-05,8193,609392248,7789,37020396,609673923,1626347919,0
3135257788,62879.77,27150.024,184306.884,37908876288,1186.776,448800,34,249852.856,107273494,16580210,624000000000.0,636,2144,671787,2028036192,0.21,0.21,0.26,1039339520,1550430208,511090688,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,2146304,303104,152686592,152383488,4145152,94068736,6914027520,6407524352,8155136,139001856,65822720,802816,204824576,0,1556,139741,138934,86728,87328,12314822068,54684722106,61,42,615,626,32156,842,15,45604133,51096261,242544,99187,8319,8490,568980733,1489409,568980733,1489409,0,4,0.000357394,26,11,6,24576,0,0,2,5,20480,193,1626347919,1.000000067,0.461,2.11e-05,8193,609392248,7789,37020396,609673923,1626347920,0
3135258645,62879.79,27150.124,184307.444,37908876288,1186.776,448800,34,249853.52,107273836,16580233,624000000000.0,639,2144,671787,2028036815,0.21,0.21,0.26,1039339520,1550430208,511090688,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,385024,303104,152686592,152383488,4145152,94068736,6914027520,6407524352,8155136,139001856,65822720,802816,204824576,0,1556,139741,138934,86728,87328,12314823253,54684732163,61,42,615,626,32156,842,15,45604141,51096270,242544,99187,8319,8490,568980733,1489409,568980733,1489409,0,4,0.000358699,26,11,6,24576,0,0,2,5,20480,193,1626347920,1.000000067,0.4615,2.11e-05,8193,609392251,7789,37020396,609675611,1626347921,0
3135259185,62879.8,27150.124,184307.444,37908876288,1186.776,448800,34,249853.52,107273836,16580233,624000000000.0,639,2144,671787,2028037147,0.21,0.21,0.26,1039339520,1550434304,511094784,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,376832,303104,152686592,152383488,4145152,94068736,6914031616,6407524352,8155136,139001856,65822720,802816,204824576,0,1556,139741,138934,86728,87328,12314827226,54684743744,61,42,615,626,32156,842,15,45604157,51096285,242544,99187,8319,8490,568982123,1489413,568982123,1489413,0,4,0.000684846,26,11,6,24576,0,0,2,5,20480,193,1626347921,1.000000067,0.462,2.11e-05,8193,609392253,7789,37020396,609675611,1626347922,0
3135260018,62879.8,27150.124,184307.444,37908876288,1186.776,448800,34,249853.524,107273838,16580249,624000000000.0,641,2144,671787,2028037614,0.19,0.21,0.25,1039339520,1550434304,511094784,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,442368,303104,152686592,152383488,4145152,94068736,6914064384,6407557120,8155136,139001856,65822720,802816,204824576,0,1556,139741,138934,86728,87328,12314830943,54684753999,61,42,615,626,32156,842,15,45604168,51096297,242544,99187,8319,8490,568982123,1489413,568982123,1489413,0,5,0.000692949,26,11,6,24576,0,0,2,5,20480,193,1626347922,1.000000067,0.4625,2.1e-05,8193,609392253,7789,37020396,609675683,1626347923,0
3135260498,62879.8,27150.124,184307.444,37908876288,1186.776,448800,34,249853.524,107273838,16580249,624000000000.0,641,2144,671787,2028037910,0.19,0.21,0.25,1039339520,1550434304,511094784,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,442368,303104,152686592,152383488,4145152,94068736,6914064384,6407557120,8155136,139001856,65822720,802816,204824576,0,1556,139741,138934,86728,87328,12314832192,54684764077,61,42,615,626,32156,842,15,45604177,51096306,242544,99187,8319,8490,568982123,1489413,568982123,1489413,0,3,0.00033824,26,11,6,24576,0,0,2,5,20480,193,1626347923,1.000000067,0.463,2.1e-05,8193,609392253,7789,37020396,609675683,1626347924,0
3135261108,62879.81,27150.124,184307.444,37908876288,1186.776,448800,34,249853.524,107273838,16580249,624000000000.0,642,2144,671787,2028038291,0.19,0.21,0.25,1039339520,1550434304,511094784,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,442368,303104,152686592,152383488,4145152,94068736,6914064384,6407557120,8155136,139001856,65822720,802816,204824576,0,1556,139741,138934,86728,87328,12314833481,54684774243,61,42,615,626,32156,842,15,45604187,51096317,242544,99187,8319,8490,568982123,1489413,568982123,1489413,0,6,0.002005268,26,11,6,24576,0,0,2,5,20480,193,1626347924,1.000000067,0.4635,2.09e-05,8193,609392253,7789,37020396,609675683,1626347925,0
3135261714,62879.81,27150.144,184307.548,37908876288,1186.776,448800,34,249853.648,107273911,16580259,624000000000.0,643,2144,671787,2028038722,0.19,0.21,0.25,1039339520,1550434304,511094784,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,86016,303104,152686592,152383488,4145152,94068736,6913900544,6407393280,8155136,139001856,65822720,802816,204824576,0,1556,139741,138934,86728,87328,12314834666,54684784302,61,42,615,626,32156,842,15,45604195,51096326,242544,99187,8319,8490,568982123,1489413,568982123,1489413,0,6,0.000318798,26,11,6,24576,0,0,2,5,20480,193,1626347925,1.000000067,0.464,2.09e-05,8193,609392253,7789,37020396,609676031,1626347926,0
3135262510,62879.83,27150.144,184307.548,37908876288,1186.776,448800,34,249853.648,107273911,16580259,624000000000.0,644,2144,671787,2028039311,0.19,0.21,0.25,1039339520,1550434304,511094784,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,3608576,303104,152686592,152383488,4145152,94068736,6913933312,6407426048,8155136,139001856,65822720,802816,204824576,0,1556,139741,138934,86728,87328,12314835863,54684794418,61,42,615,626,32157,842,15,45604203,51096336,242544,99188,8319,8490,568982123,1489413,568982123,1489413,0,4,0.00031223,26,11,6,24576,0,0,2,5,20480,193,1626347926,1.000000067,0.4645,2.09e-05,8193,609393241,7789,37020396,609676031,1626347927,0
3135263281,62879.83,27150.144,184307.548,37908876288,1186.776,448800,34,249853.648,107273911,16580259,624000000000.0,644,2144,671787,2028039774,0.17,0.21,0.25,1039339520,1550438400,511098880,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,3624960,303104,152682496,152379392,4145152,94068736,6913933312,6407426048,8155136,139001856,65830912,802816,204832768,0,1556,139741,138934,86728,87328,12314837152,54684804580,61,42,615,626,32157,842,15,45604213,51096347,242544,99188,8319,8490,568982123,1489413,568982123,1489413,0,4,0.000462346,26,11,6,24576,0,0,2,5,20480,193,1626347927,1.000000067,0.465,2.08e-05,8193,609393241,7789,37020396,609676031,1626347928,0
3135263682,62879.85,27150.144,184307.548,37908876288,1186.776,448800,34,249853.648,107273911,16580259,624000000000.0,645,2144,671787,2028040039,0.17,0.21,0.25,1039339520,1550438400,511098880,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,3624960,303104,152682496,152379392,4145152,94068736,6913933312,6407426048,8155136,139001856,65830912,802816,204832768,0,1556,139741,138934,86728,87328,12314838377,54684814683,61,42,615,626,32157,842,15,45604222,51096357,242544,99188,8319,8490,568982123,1489413,568982123,1489413,0,8,0.000358484,26,11,6,24576,0,0,2,5,20480,193,1626347928,1.000000067,0.4655,2.08e-05,8193,609393241,7789,37020396,609676031,1626347929,0
3135264248,62879.86,27150.144,184307.548,37908876288,1186.776,448800,34,249853.648,107273911,16580259,624000000000.0,646,2144,671787,2028040387,0.17,0.21,0.25,1039339520,1550438400,511098880,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,3624960,303104,152682496,152379392,4145152,94068736,6913966080,6407458816,8155136,139001856,65830912,802816,204832768,0,1556,139741,138934,86728,87328,12314839626,54684824827,61,42,615,626,32157,842,15,45604231,51096367,242544,99188,8319,8490,568982123,1489413,568982123,1489413,0,6,0.000350283,26,11,6,24576,0,0,2,5,20480,193,1626347929,1.000000067,0.466,2.07e-05,8193,609393241,7789,37020396,609676031,1626347930,0
3135264805,62879.87,27150.144,184307.548,37908876288,1186.776,448800,34,249853.648,107273911,16580259,624000000000.0,646,2144,671787,2028040745,0.17,0.21,0.25,1039339520,1550438400,511098880,0,1043968000,174678016,484474880,1794256896,8405385216,184401920,3624960,303104,152682496,152379392,4145152,94068736,6913998848,6407491584,8155136,139001856,65830912,802816,204832768,0,1556,139741,138934,86728,87328,12314840823,54684834955,61,42,615,626,32159,842,15,45604239,51096377,242544,99190,8319,8490,568982123,1489413,568982123,1489413,0,6,0.000472297,26,11,6,24576,0,0,2,5,20480,193,1626347930,1.000000067,0.4665,2.07e-05,8193,609393241,7789,37020396,609676031,1626347931,0
3135265406,62879.87,27150.144,184307.548,37908876288,1186.776,448800,34,249853.652,107273913,16580274,624000000000.0,647,2144,671787,2028041117,0.17,0.21,0.25,1039339520,1550438400,511098880,0,1043968000,174682112,484474880,1794256896,8405385216,184401920,3624960,303104,152682496,152379392,4145152,94068736,6913998848,6407491584,8155136,139001856,65830912,802816,204832768,0,1556,139741,138934,86728,87328,12314842072,54684845033,61,42,615,626,32159,842,15,45604248,51096386,242544,99190,8319,8490,568982123,1489413,568982123,1489413,0,5,0.000327625,26,11,6,24576,0,0,2,5,20480,193,1626347931,1.000000067,0.467,2.07e-05,8193,609393241,7789,37020396,609676099,1626347932,0
3135266010,62879.87,27150.144,184307.548,37908876288,1186.776,448800,34,249853.652,107273913,16580274,624000000000.0,648,2144,671787,2028041493,0.16,0.21,0.24,1039339520,1550438400,511098880,0,1043968000,174682112,484474880,1794256896,8405385216,184401920,3624960,303104,152682496,152379392,4145152,94068736,6914031616,6407524352,8155136,139001856,65830912,802816,204832768,0,1556,139741,138934,86728,87328,12314843373,54684855208,61,42,615,626,32160,842,15,45604258,51096397,242544,99191,8319,8490,568982123,1489413,568982123,1489413,0,5,0.000497018,26,11,6,24576,0,0,2,5,20480,193,1626347932,1.000000067,0.4675,2.06e-05,8193,609393241,7789,37020396,609676099,1626347933,0
3135266560,62879.88,27150.144,184307.548,37908876288,1186.776,448800,34,249853.652,107273913,16580274,624000000000.0,649,2144,671787,2028041830,0.16,0.21,0.24,1039339520,1550438400,511098880,0,1043968000,174682112,484474880,1794256896,8405385216,184401920,3624960,303104,152682496,152379392,4145152,94068736,6914031616,6407524352,8155136,139001856,65830912,802816,204832768,0,1556,139741,138934,86728,87328,12314844714,54684865372,61,42,615,626,32160,842,15,45604269,51096408,242544,99191,8319,8490,568982123,1489413,568982123,1489413,0,5,0.000488233,26,11,6,24576,0,0,2,5,20480,193,1626347933,1.000000067,0.468,2.06e-05,8193,609393241,7789,37020396,609676099,1626347934,0
3135267066,62879.88,27150.144,184307.548,37908876288,1186.776,448800,34,249853.652,107273913,16580274,624000000000.0,650,2144,671787,2028042135,0.16,0.21,0.24,1039339520,1550438400,511098880,0,1043968000,174682112,484474880,1794256896,8405385216,184401920,3624960,303104,152682496,152379392,4145152,94068736,6914031616,6407524352,8155136,139001856,65830912,802816,204832768,0,1556,139741,138934,86728,87328,12314845911,54684875469,61,42,615,626,32160,842,15,45604277,51096417,242544,99191,8319,8490,568982123,1489413,568982123,1489413,0,5,0.000406106,26,11,6,24576,0,0,2,5,20480,193,1626347934,1.000000067,0.4685,2.05e-05,8193,609393242,7789,37020396,609676099,1626347935,0
